id,second_annotator_comment,annotation,aspect_available_without_judgement,text,model,few_shot_condtion,split
d61c2ab1-f0af-44b1-b7f2-591de24bf39a,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Die Atmosphäre ist zwar etwas spartanisch, aber authentisch.",Llama3_70B,fixed,0
0d0b7df2-53b5-4939-a461-992fcbd80a63,,"('AMBIENCE', 'NEGATIVE', 'Lage')
",,Die Lage des Restaurants ist nicht optimal.,Llama3_70B,fixed,0
a9c512d2-4dd8-4f3b-8037-a537fba39e4d,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
('SERVICE', 'NEGATIVE', 'Personal')
",,Das Ambiente war sehr schlicht und das Personal wirkte eher lustlos.,Llama3_70B,fixed,0
6aed50ea-031a-4e5e-b679-3883967783c1,,"('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
",,"Wenig Service, aber sehr gutes Essen.",Llama3_70B,fixed,0
9f6e99e6-8893-40c0-a8ce-8a85e8013ef0,,"('SERVICE', 'POSITIVE', 'Personal')
",,Super freundliches und aufmerksames Personal,Llama3_70B,fixed,0
a18c81c8-55b7-4824-8e7a-ed7fa9da241d,,"('AMBIENCE', 'NEGATIVE', 'Raum')
('AMBIENCE', 'NEGATIVE', 'Tische')
",,"Der Raum ist sehr klein und die Tische sind so eng gestellt, dass man sich kaum bewegen kann.",Llama3_70B,fixed,0
751e31e0-792f-4575-9dfa-18220265b05b,,"('FOOD', 'NEGATIVE', 'Speisen')
('FOOD', 'NEGATIVE', 'Portionen')
('PRICE', 'NEGATIVE', 'Preis-/Leistungsverhältnis')
",,"Die Speisen waren nicht gut, die Portionen klein und das Preis-/Leistungsverhältnis unangemessen.",Llama3_70B,fixed,0
27efdc53-0920-4090-8efa-5d2f07f9fb7d,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,"Wir hatten einen sehr unkompetenten und unfreundlichen Kellner, der uns nicht mal die Speisekarte brachte.",Llama3_70B,fixed,0
508d9a52-392e-432f-a55d-10a8c1229ba7,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war sehr unfreundlich.,Llama3_70B,fixed,0
7d7cda9f-9b31-497f-aed7-bb28529bc2f2,,"('FOOD', 'NEGATIVE', 'NULL')
",,Geschmacklich war es aber nicht so unser Fall.,Llama3_70B,fixed,0
76907114-fa39-49e8-acda-a91619f52b4f,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('AMBIENCE', 'POSITIVE', 'Ecken')
",,"Die Atmosphäre ist sehr gemütlich, es gibt viele Ecken zum entspannen.",Llama3_70B,fixed,0
b410be64-5c86-4761-a52a-72ad55b05f0f,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war auch nicht aufmerksam.,Llama3_70B,fixed,0
2aecbac4-475f-4e60-a639-76a4316634b7,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEUTRAL', 'Preise')
",,Das Essen war gut und die Preise sind ok.,Llama3_70B,fixed,0
2fc9b9bd-dcc0-4eee-8662-f1a7cc406bdb,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Würde ich wieder besuchen.,Llama3_70B,fixed,0
15661314-41ce-43f3-8525-c192550c8e85,,"('PRICE', 'NEUTRAL', 'Preise')
",,Die Preise sind durchschnittlich.,Llama3_70B,fixed,0
9f40dfcf-066e-4a81-8c47-be88a3b80670,,"('AMBIENCE', 'NEGATIVE', 'Lokal')
",,"Das Lokal ist etwas klein, aber okay.",Llama3_70B,fixed,0
6d04f77e-63af-4aa3-8424-e9629c9172ef,,"('FOOD', 'NEGATIVE', 'Küche')
('SERVICE', 'POSITIVE', 'Bedienung')
('AMBIENCE', 'POSITIVE', 'Location')
('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,"Die Küche ist nicht besonders gut, die Bedienung war freundlich und das Restaurant hat eine schöne Location, daher insgesamt ein gutes Restaurant.",Llama3_70B,fixed,0
72a9be0b-bf16-4546-b758-9cb08837d8be,,"('PRICE', 'NEGATIVE', 'Preis')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('FOOD', 'NEUTRAL', 'Essen')
",,"Bei dem Preis ist das Erlebnis nicht angemessen, da die Atmosphäre so gar nichts hergibt und das Essen eher durchschnittlich ist.",Llama3_70B,fixed,0
62b9a55c-2bb7-4d7f-9c06-94f144b74383,,"('FOOD', 'POSITIVE', 'Rumpsteak')
('FOOD', 'NEGATIVE', 'Pommes')
('FOOD', 'NEGATIVE', 'Soße')
",,"Das Rumpsteak war wirklich gut, das Pommes fand ich zu trocken und die Soße schmeckte nach nichts.",Llama3_70B,fixed,0
9f993263-2dfa-421c-a09a-1e22cb2b0704,,"('PRICE', 'NEUTRAL', 'Preise')
('SERVICE', 'NEGATIVE', 'Bedienung')
('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Die Preise sind o. k., die Bedienung ist etwas langsam, das Essen war gut und die Atmosphäre eher trist. ",Llama3_70B,fixed,0
5d359c06-2e63-4d5d-b0cf-b5c988379649,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
('PRICE', 'NEUTRAL', 'Preis-Leistungs-Verhältnis')
",,"Das Essen war sehr gut, die Bedienung freundlich und aufmerksam und das Preis-Leistungs-Verhältnis ist in Ordnung.",Llama3_70B,fixed,0
1c5e1ab2-c065-422e-b527-e3b44cb0ed29,,"('FOOD', 'NEGATIVE', 'Kartoffeln')
",,Die Kartoffeln waren weich und trocken.,Llama3_70B,fixed,0
f3991a48-2813-4e62-bad8-13d30ce842d5,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",✅,"Das Essen war sehr gut, die Portionen waren groß und das Preis-Leistungsverhältnis passte.",Llama3_70B,fixed,0
b2109e87-96a1-4778-a96b-0d2c88db33fd,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind absolut angemessen.,Llama3_70B,fixed,0
93b81f98-4a01-45a6-9665-b2a81c025bd9,,"('AMBIENCE', 'NEGATIVE', 'Lärmpegel')
",,Leider ist der Lärmpegel etwas hoch.,Llama3_70B,fixed,0
856a233b-0415-44a3-ae39-306574d4b59b,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Gutes Essen, freundlicher Service und angenehmes Ambiente. ",Llama3_70B,fixed,0
86b73ccf-9dc4-4ff0-81f0-733ec273004e,,"('FOOD', 'NEGATIVE', 'Speisen')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('SERVICE', 'NEUTRAL', 'Service')
('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('FOOD', 'NEGATIVE', 'Getränke')
",,"Die Speisen waren nicht gut, die Atmosphäre war sehr schlecht, der Service war okay, das Restaurant war sehr schön und die Getränke waren nicht gut. ",Llama3_70B,fixed,0
8c6f621c-41f2-41f1-89b1-e8558aa72d17,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Dieses Restaurant ist eine Katastrophe.,Llama3_70B,fixed,0
0652b205-e89e-4dec-91e0-ed27eff25422,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Lokal')
",,Wir werden dieses Lokal nicht mehr besuchen.,Llama3_70B,fixed,0
e8dd71e6-e77c-4232-bc8f-bcd8c3d966ec,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Das Ambiente im Restaurant war eher trist.,Llama3_70B,fixed,0
32c469f1-682d-424d-95a9-205e52700b74,,"('SERVICE', 'POSITIVE', 'Bedienung')
('FOOD', 'POSITIVE', 'Essen')
",,Wir waren begeistert von der sehr freundlichen Bedienung und dem leckeren Essen.,Llama3_70B,fixed,0
0cae7ac3-708d-497b-8dc8-4f798879dd90,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokalität')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Die Lokalität ist an sich sehr schön, auch das Ambiente.",Llama3_70B,fixed,0
f952aaa6-0443-481d-a2d3-2192a24f7e68,,"('SERVICE', 'POSITIVE', 'Personal')
('PRICE', 'NEGATIVE', 'Bier')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Personal war freundlich, aber die Preise für das Bier sind zu hoch und das Essen ist sehr gut.",Llama3_70B,fixed,0
7cac3203-4d44-4a7c-bca1-a2c3803a9d01,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war ausgezeichnet.,Llama3_70B,fixed,0
7f23ee24-f851-41d8-b69a-006cec0a7247,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,"Schade, dass man sich hier nicht wohlfühlen kann.",Llama3_70B,fixed,0
6135e037-6840-4812-bc46-ef0bfe6679f1,,"('SERVICE', 'POSITIVE', 'Bedienung')
('AMBIENCE', 'POSITIVE', 'Menschen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Blick auf den See')
",,"Wunderbare Bedienung, tolles Restaurant mit netten Menschen, die für ein schönes Ambiente sorgen und einem tollen Blick auf den See.",Llama3_70B,fixed,0
d7816323-6e41-4c3c-9ce3-4c51aa07ab81,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir werden wiederkommen.,Llama3_70B,fixed,0
eed7530e-9771-4390-94ee-3f42c070361f,,,✅,"Ich weiß nicht, ob ich es nochmal machen würde.",Llama3_70B,fixed,0
37a21610-e333-4e17-b0ca-1d7a89c07343,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
('FOOD', 'POSITIVE', 'Speisen')
('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Das Preis-Leistungsverhältnis ist gut, die Speisen sind lecker, allerdings waren wir von der Bedienung nicht begeistert.",Llama3_70B,fixed,0
6a1379ee-f13f-4ad2-a73c-1e3a7faa666e,,"('PRICE', 'NEUTRAL', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist okay.,Llama3_70B,fixed,0
0588dc61-873d-4201-ab72-dd6663340c3b,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen ist nicht besonders gut.,Llama3_70B,fixed,0
aa9c26b4-e8c5-4032-9f22-130d79698851,,"('SERVICE', 'CONFLICT', 'Bedienungen')
",,"Die Bedienungen sind sehr freundlich, aber auch etwas überfordert. ",Llama3_70B,fixed,0
8d2e91b9-35a2-4c52-a4bf-52015500500d,,"('AMBIENCE', 'POSITIVE', 'NULL')
('AMBIENCE', 'NEUTRAL', 'Einrichtung')
",,Immerhin war es sauber und die Einrichtung an sich ist in Ordnung.,Llama3_70B,fixed,0
7dc312f8-634f-4906-98b3-cfd88473e077,,"('PRICE', 'NEGATIVE', 'Preis-Leistungs-Verhältnis')
",,"Das Preis-Leistungs-Verhältnis ist für mich nicht gegeben, da die Preise schon sehr hoch sind.",Llama3_70B,fixed,0
d482eb1b-d24b-44d0-b3dd-1d7638b26abf,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Die Bewertung ist durchwachsen.,Llama3_70B,fixed,0
47e37f49-361d-4039-8582-5079ffc32e7a,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war sehr freundlich.,Llama3_70B,fixed,0
5ade6042-bd34-49f1-ab39-d01b9b5bca95,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind unschlagbar.,Llama3_70B,fixed,0
06845610-ffbe-4eaa-951c-0b5072c6a025,,,,Wir haben uns sehr über die Bewertungen und Empfehlungen geirrt.,Llama3_70B,fixed,0
b216e494-29f4-4428-8c53-3c7caedf0323,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war sehr freundlich.,Llama3_70B,fixed,0
5917dab0-51f6-44df-9d96-1b53895fc32a,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr gut.,Llama3_70B,fixed,0
65f5dfa6-625d-4a96-bea5-6c8920aae694,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,"Ein Kellner hat uns nicht einmal begrüßt und wir hatten das Gefühl, dass er uns überhaupt nicht sehen wollte.",Llama3_70B,fixed,0
8f0d74c1-f5ac-46fc-adb5-f89beb299d5a,,"('FOOD', 'NEGATIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Service')
",,Das Essen war schlecht und der Service noch schlechter.,Llama3_70B,fixed,0
75791d8f-4f8a-4801-9f3c-7b5f69fa76fa,,"('PRICE', 'NEUTRAL', 'Preis-/Leistungsverhältnis')
",,Das Preis-/Leistungsverhältnis ist okay.,Llama3_70B,fixed,0
5beba6c4-4196-409c-b337-5c19f8c20d84,,"('SERVICE', 'POSITIVE', 'Servicepersonal')
",,Das Servicepersonal war sehr freundlich und aufmerksam.,Llama3_70B,fixed,0
8341b4eb-afa8-42de-8168-149ccb5b7812,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist gut.,Llama3_70B,fixed,0
894097cd-5249-47ff-ad9c-f37a17f6b2bc,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war freundlich.,Llama3_70B,fixed,0
13ec62e0-92bc-4487-85ac-6707728741c7,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('PRICE', 'NEGATIVE', 'Preise')
",,"Die Atmosphäre war eher schlecht, die Preise zu hoch.",Llama3_70B,fixed,0
d9be347b-99b9-4602-80a5-3cce88f5f9af,,"('FOOD', 'NEGATIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
",,Für die Qualität der Speisen ist das Preis-Leistungsverhältnis nicht ok.,Llama3_70B,fixed,0
ac24628e-0486-4e02-87fe-a1ffeec58410,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist super.,Llama3_70B,fixed,0
13278087-82c3-4fea-9b02-35b507dd8e3e,,"('FOOD', 'NEGATIVE', 'NULL')
",,Ich würde hier nicht nochmal essen gehen. ,Llama3_70B,fixed,0
a9b90f3b-21d6-43ed-afd8-af00c5d83588,,"('PRICE', 'NEUTRAL', 'Gerichte')
",,"Preislich sind die Gerichte zwar nicht günstig, aber für ein Restaurant dieser Klasse völlig in Ordnung.",Llama3_70B,fixed,0
6953c43f-f4e5-46ce-9b5b-fe70114dc4ad,,"('PRICE', 'NEGATIVE', 'Essen')
",,Ich habe mich über den hohen Preis für das Essen gewundert.,Llama3_70B,fixed,0
f769bd7b-fe3e-46f3-9921-9ed3c0cc58bf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Ich habe mich hier nicht wohl gefühlt.,Llama3_70B,fixed,0
9f9d3107-2c64-42dc-b1d4-52444d467bde,,"('PRICE', 'NEUTRAL', 'Preis-Leistungsverhältnis')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
('FOOD', 'NEGATIVE', 'Speisen')
",,"Preis-Leistungsverhältnis ist okay, aber das Restaurant hat nichts besonderes zu bieten und die Speisen waren nicht besonders gut.",Llama3_70B,fixed,0
430325c5-2393-4d80-9136-607ce48a9e3d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Ein sehr schönes Restaurant mit einem tollen Preis-Leistungsverhältnis.,Llama3_70B,fixed,0
c683c518-03ba-46c4-8e4a-9004227c2892,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir fahren immer wieder gerne hier hin!,Llama3_70B,fixed,0
8787d5fc-896f-4479-8d34-28738b0588e3,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"Die Atmosphäre ist ganz nett, das Essen lecker und die Bedienung war freundlich.",Llama3_70B,fixed,0
74b933b2-9d77-4967-849c-542e524c63c9,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,Sehr schönes Ambiente und tolles Essen,Llama3_70B,fixed,0
a093ee46-215d-4f75-a2b4-d149e585374b,,"('SERVICE', 'POSITIVE', 'Personal')
('PRICE', 'NEGATIVE', 'Preise')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Küche')
('PRICE', 'POSITIVE', 'Preise')
",,"Das Personal ist freundlich und aufmerksam, die Preise sind etwas überdurchschnittlich aber für das Ambiente, die gute Küche und die Preise ist es ein schöner Ort um sich zu treffen.",Llama3_70B,fixed,0
75c15f44-a0a8-4595-bba0-036dbcc4bb44,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und aufmerksam.,Llama3_70B,fixed,0
8beba113-4fd2-4702-aaae-15dbb8258756,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist wirklich schön.,Llama3_70B,fixed,0
739cfa6c-7e76-43d9-aee2-d614a03b70f5,,"('SERVICE', 'NEGATIVE', 'Servicepersonal')
",,Das Servicepersonal ist sehr unfreundlich und unprofessionell.,Llama3_70B,fixed,0
3e68932a-5bbd-40b1-a7f5-79644145d4d8,,"('PRICE', 'NEGATIVE', 'Preise')
",✅,"Die Preise sind eher im oberen Bereich, aber es ist ja auch ein 3-Sterne-Restaurant.",Llama3_70B,fixed,0
63663614-af68-42fe-81b6-be4092606003,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,Es ist sehr laut und man kann sich kaum unterhalten.,Llama3_70B,fixed,0
bacd11eb-582e-47a5-a584-1b491e567c5c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokalität')
",,"Die Lokalität ist sehr zu empfehlen, wir kommen gerne wieder.",Llama3_70B,fixed,0
b36fe556-02cf-43bf-8ed3-80b2db710427,,"('SERVICE', 'NEGATIVE', 'Bedienungen')
",,Die Bedienungen waren nicht sehr freundlich und haben uns auch noch falsch bedient.,Llama3_70B,fixed,0
09a8818f-e469-4e55-adb5-dbec17d60c10,,"('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'POSITIVE', 'Preis-/Leistungsverhältnis')
",,"Die Speisen sind sehr lecker, das Preis-/Leistungsverhältnis ist gut.",Llama3_70B,fixed,0
895031dd-5736-4919-a66d-ad9d5a742a2e,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Küche')
",,"Sehr freundliches Personal, gute Küche.",Llama3_70B,fixed,0
53352001-3cb5-4f6f-96e0-04c2d8c596bc,,"('PRICE', 'POSITIVE', 'Preis-Leistungs-Verhältnis')
",,Sehr gutes Preis-Leistungs-Verhältnis.,Llama3_70B,fixed,0
c846d268-2d55-4abc-9bfa-92a1d29302cf,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist im üblichen Rahmen.,Llama3_70B,fixed,0
464c27a9-277a-4f9e-b132-808e97088932,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen war gut, aber nicht berauschend.",Llama3_70B,fixed,0
4aa110c4-848b-4d44-869a-339df0502769,,"('PRICE', 'NEGATIVE', 'Mittagessen')
",,Es war ein sehr teures Mittagessen.,Llama3_70B,fixed,0
13135655-1ba5-4d16-8dac-0e57fdaeae64,,"('FOOD', 'NEGATIVE', 'Speisen')
",,Die Speisen waren nicht so wie wir es erwartet hatten.,Llama3_70B,fixed,0
7c562cdb-8274-4d90-966e-54bc101307c0,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist sehr schön.,Llama3_70B,fixed,0
99792a7c-74f9-4b5b-adea-ceb867fb431b,,"('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Portionen')
",,Die Preise sind sehr angemessen und die Portionen großzügig.,Llama3_70B,fixed,0
2eb6450b-a449-41aa-a298-c325c37dba60,,"('PRICE', 'POSITIVE', 'NULL')
",,"Wenn man für 30 € ein Menü mit Fisch und Wein bekommt, dann ist das sehr gut.",Llama3_70B,fixed,0
71dc5b54-21e7-4252-844a-a7ca6f16ac8e,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war leider sehr schlecht.,Llama3_70B,fixed,0
8a26741d-79ac-4a38-83b4-f04db3d72d77,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist nicht überzeugend.,Llama3_70B,fixed,0
8ad674de-6ae7-4010-8d2e-3dff613b4e46,,"('SERVICE', 'POSITIVE', 'Bedienung')
('FOOD', 'NEGATIVE', 'Essen')
",,"Die Bedienung war sehr freundlich und aufmerksam, jedoch das Essen leider nicht so gut.",Llama3_70B,fixed,0
85774703-b63b-4a43-9ba3-c78924a1da02,,"('PRICE', 'NEGATIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Ambiente')
",✅,Die Preise sind für die Speisen und das Ambiente sehr hoch.,Llama3_70B,fixed,0
2b7e86df-efa2-46ee-bb1a-755b18acc2b5,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('FOOD', 'POSITIVE', 'Speisen')
",,"Das Restaurant ist sehr schön, die Speisen sind gut.",Llama3_70B,fixed,0
18def0d1-3bf7-4b23-b632-0a129973ddf7,,"('FOOD', 'POSITIVE', 'Menü')
",,Das Menü ist abwechslungsreich und schmackhaft.,Llama3_70B,fixed,0
5af00065-98a7-41d0-bcc4-865cafbe4acd,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Gut.,Llama3_70B,fixed,0
ef7a51ea-ee12-48d5-b9ae-6a7711886c49,,"('AMBIENCE', 'NEGATIVE', 'Musik')
",,Leider ist die Musik etwas zu laut.,Llama3_70B,fixed,0
d75f59b0-99c0-4137-a0a4-11595db0c259,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir waren enttäuscht und werden nicht wiederkommen.,Llama3_70B,fixed,0
0ae0e1b0-0a9d-4179-8601-94db28ba721d,,"('FOOD', 'POSITIVE', 'Menü')
('PRICE', 'POSITIVE', 'Preise')
",,Das Menü ist ausgezeichnet und die Preise sind sehr angemessen.,Llama3_70B,fixed,0
18a2915d-e2d6-4009-b696-0f7b9dd4e7cb,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind absolut fair.,Llama3_70B,fixed,1
7e4718db-73b1-4494-9f65-4a832a7afe38,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war freundlich und sehr nett.,Llama3_70B,fixed,1
2d6ee361-1c8e-46e6-a8fc-2a2d64fc89ab,,"('AMBIENCE', 'POSITIVE', 'Restaurant')
('PRICE', 'NEGATIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Getränke')
",,"Das Restaurant hat eine sehr schöne Lage, allerdings sind die Preise für das Essen und Getränke übertrieben.",Llama3_70B,fixed,1
59c42a27-a6ae-4f82-93d8-c24b791476d9,,"('SERVICE', 'NEUTRAL', 'Personal')
",,Das Personal ist ok.,Llama3_70B,fixed,1
68f40f52-9d17-43cf-aaf0-ac497c9b23b0,,"('PRICE', 'POSITIVE', 'Restaurant')
",,Die Preise sind für ein Restaurant dieser Klasse absolut angemessen.,Llama3_70B,fixed,1
8df33c54-1465-44bb-a90e-e9f9bae1d2a7,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war in Ordnung, aber nichts besonderes.",Llama3_70B,fixed,1
e5747c12-482a-42f5-a8e0-00079de13756,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,"Wenn man nicht auf Geschmack achtet, sondern einfach schnell ein paar Kalorien zu sich nehmen möchte, ist dieses Restaurant eine gute Wahl.",Llama3_70B,fixed,1
f9227608-7875-45e6-abba-46be682f263f,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"Das Preis-Leistungsverhältnis ist nicht ganz so gut, aber die Bedienung war sehr freundlich und aufmerksam.",Llama3_70B,fixed,1
39182070-e47f-478b-a253-80d232728f93,,"('AMBIENCE', 'NEGATIVE', 'Raum')
('AMBIENCE', 'NEGATIVE', 'Leuchten')
('AMBIENCE', 'NEGATIVE', 'Flair')
",,"Der Raum ist kalt, die Leuchten sind grell und es fehlt jegliches Flair. ",Llama3_70B,fixed,1
27f13d20-9fb5-4d4b-af00-300054708a81,,"('FOOD', 'NEUTRAL', 'Essen')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Das Essen war durchschnittlich, die Atmosphäre eher so lala.",Llama3_70B,fixed,1
1edb84cd-5f8f-4e72-9b61-57aae6d563d6,,"('SERVICE', 'POSITIVE', 'Personal')
('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Das Personal ist freundlich, aber die Bedienung dauert ewig.",Llama3_70B,fixed,1
8c26583b-3b41-4b53-b155-ac6343825aae,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('SERVICE', 'POSITIVE', 'Personal')
",,Die Atmosphäre ist sehr schön und das Personal freundlich.,Llama3_70B,fixed,1
879e0ed7-fb6a-4cfe-97a6-a97e4934ba88,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir hatten einen schönen Abend. ,Llama3_70B,fixed,1
c0e070dd-e793-4870-8759-ee99b6eaa85b,,"('PRICE', 'POSITIVE', 'Speisen')
('PRICE', 'POSITIVE', 'Service')
",,Die Preise sind für die Qualität der Speisen und den Service angemessen.,Llama3_70B,fixed,1
9a6ddae6-a74d-45ff-8a74-011916318adf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Ich persönlich würde das Restaurant nicht weiter empfehlen. ,Llama3_70B,fixed,1
6f51c713-831b-434c-aff2-95500072ee06,,"('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'NEUTRAL', 'Preis-Leistung-Verhältnis')
",,Die Speisen sind gut und die Preis-Leistung-Verhältnis ist okay. ,Llama3_70B,fixed,1
1ba31d79-1313-4caf-850a-91f28e56b670,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,"Das Restaurant ist nicht schlecht, aber auch nicht so gut wie man es erwarten kann.",Llama3_70B,fixed,1
c706a93a-149f-434c-ae77-3b9cdd5cf662,,"('FOOD', 'POSITIVE', 'Speisen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Die Speisen waren wirklich sehr gut und das Ambiente ist auch einzigartig. ,Llama3_70B,fixed,1
392913ab-ed34-4d30-bc4f-1fa9c784bb88,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Personal')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Essen war gut, aber das Personal ist nicht freundlich und die Preise sind hoch.",Llama3_70B,fixed,1
0e0f70b6-b02f-416d-a960-81d1974ed273,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,"Das Restaurant ist in Ordnung, aber nichts besonderes.",Llama3_70B,fixed,1
11cd2db6-5e65-4005-9a9c-3a304208c167,,"('PRICE', 'POSITIVE', 'Preis-Leistung')
",,Preis-Leistung stimmt!,Llama3_70B,fixed,1
501f0cea-c0d9-4f25-8a9f-40929560648f,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,Es war nur ein bisschen laut.,Llama3_70B,fixed,1
c01a2c9a-3600-4c18-b26a-5657345f7b9a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('GENERAL-IMPRESSION', 'POSITIVE', 'sehr zufrieden und')
('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Wir waren sehr zufrieden und können dieses Restaurant nur empfehlen.,Llama3_70B,fixed,1
