id,second_annotator_comment,annotation,aspect_available_without_judgement,text
18fa07f7-91c0-48b6-822d-ebc9e9bee386,,"('FOOD', 'NEGATIVE', 'NULL')
('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Es hat uns leider von der Qualität und Geschmack nicht überzeugt da haben wir schon besser in LOC gegessen
159fac23-ea32-4f34-96b1-1b47dfe20a25,,"('AMBIENCE', 'POSITIVE', 'Raum')
",,Wir saßen in der ersten Etage - ein wunderbarer Raum.
58df0a9d-e60f-47fd-9552-8c1195bfa166,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir waren jetzt schon öfters im LOC zum Abendessen und waren jedesmal begeistert.Toller Service, super netter Chef und einfach ein Ort zum wohlfühlen."
e69ef3c8-553e-41e0-af53-02621238428d,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Daß das nicht klappen kann am Valentinstag wenn Paate gemütlich feiern wollen ist wohl völlig klar.
e8aeee5c-ed66-4485-9404-c25dc5caf13c,,"('SERVICE', 'NEGATIVE', 'Reklamation')
",,Die Reklamation wurde komplett übergangen.
d2a873ea-58dc-4b1a-abd2-c0dc5c406d39,,,✅,Bei der Bezahlung haben wir die Bedienung darauf hingewiesen.
3bf37d10-85f1-4420-b5a6-0275c43d9712,,,,Dazu gibt es gutes und reichlich LOC.
a575257a-5ec7-4faf-8d2e-15b07ed69e22,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Portionen')
",,Das Essen war großartig und in guten Portionen.
ec2d716a-17a3-41ed-b7e4-b5f14ae3453d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Leute ,ich war enttäuscht,,,lauwarme Speise, die Servicekraft eine unfreundliche Person hoch zehn ...Ich brauche das nicht nochmal...Laute Musik ,die echt nervig istMein Essen um Welten besser schmeckt das ich koche ,und ich bin keine gelernte Köchin, aber ich hab es von der Pike auf von der Oma gelernt....also wer es braucht soll hin , ich nie wieder.. Grüße aus dem LOC."
c913bb2b-5ed6-4c9b-9a79-3be51a55b12c,Ist Kruste wirklich ein eigenes Aspekt? ✅,"('FOOD', 'NEGATIVE', 'Essen')
('FOOD', 'NEGATIVE', 'Kap-Seehecht')
('FOOD', 'NEGATIVE', 'Salzkartoffeln')
('FOOD', 'NEGATIVE', 'Kruste')
",,"Meine bisherigen sehr guten Eindrücke von diesem Restaurant wurden am frühen Freitagabend sehr getrübt durch ein absolut unakzeptables, aufgewärmtes Essen von der Tageskarte: Trockener Kap-Seehecht, gekochte Salzkartoffeln, wo sich schon eine Kruste gebildet hatte."
38213a2d-1ec8-41d5-9739-86116df4e263,,,✅,Wenn 2000 Leute Bier in Unmengen trinken muss das natürlich wieder raus.
02c5cdce-b6d9-4ee5-b556-e296123c5086,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Apfelwein')
",,"Fazit: Das Essen war gut, der Apfelwein hat sogar meinem ausländischen Besuch geschmeckt."
3d3c6536-fc44-43e4-a6a2-2a7ef4a03eb5,,,,Dann ist es Pflicht den Kleinen Kiepenkerl zu besuchen.
d1936258-72f7-45b7-9ad9-61d708b85d8f,,,✅,Die Hälfte der Tische war leer und es gab keine Reservierungsschilder.
9fae1aa5-6475-447c-bdb3-c14bcb8bf80b,,,,Nach weiteren 20 min.
8e1eb6ec-ca50-4800-ba75-9f13f7ed6ef3,,,,nochmal vorbei.
b7369ffb-cb91-4f29-9df8-c0b21d53c059,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir gehen regelmäßig zum großen Kiepenkerl, super nette Menschen, 1a Qualität der Speisen & Getränke, regional, saisonal, nachhaltig.Für unseren dreijährigen Sohn haben wir direkt eine Wundertüte mit Kinderspeisekarte, eine Malunterlage mit Stiften und nochmal der Kinderspeisekarte erhalten."
5acfa515-88ee-47c5-8d10-12ef225b3211,,"('SERVICE', 'POSITIVE', 'Personal')
",,Super freundliches Personal !
fae5bbde-83ef-4da3-afcc-cf26697e6a19,,"('FOOD', 'POSITIVE', 'Speisen')
",,Die Speisen sind türkische Standard Küche etwas über dem Durchschnitt.
f027069a-b2c8-47f0-8afc-73e21214faf8,,,✅,Macht nochmal 145 €.
04cb2b34-677d-4862-bb77-35c2aadf51f5,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Und das auch nur nachdem ich mehrfach Hinweise gegeben habe.Das Getränk kam schnell, das Essen dauerte 45 Minuten, obwohl nicht viel los war."
05d63cf1-61b1-472b-b4c6-c34cad5fd028,,,,Oder...
93d64c53-b7da-4b6f-86ab-d3e8d593a1cf,,,,Leider sind wir nur auf der Durchreise.
f487bd07-c627-42a8-80cf-32da1552eefc,,,✅,"Der Kellner sagte uns, dass wir ca."
7198979f-62d7-4500-83c2-30eddf8afa84,Aspekt-Phrase Gericht? ✅,"('FOOD', 'NEGATIVE', 'Sauce')
",,Von einer vernünftigen Sauce war dieses Gericht sehr weit entfernt.
fbe233cf-a31e-4d1e-96bf-348165a07ab6,"Ist die Aussage wirklich negativ bezüglich des Preises? Ist ja eigentlich keine wertende Aussage, wird nur für die Begründung für das Food-Aspekt genutzt ✅","('FOOD', 'POSITIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Gesamtpreis')
",,Für fast 300 EUR Gesamtpreis hätte ich ich 1A Fleischqualität erwartet.
fff98dad-351c-4976-af28-138518b93143,,"('SERVICE', 'POSITIVE', 'Service')
",,Obwohl das Lokal ziemlich voll war klappte der Service reibungslos.
883a0e90-8e77-418d-bade-be4c4f91c62d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Haben meinen Junggesellenabschied hier gefeiert und es war toll.
01a196e2-b07e-4d35-99d0-28cead26f8d0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Wir waren mit vier Personen dort und alle haben verschiedene Gerichte gegessen und keinen von uns hat es geschmeckt ….die Pizza war alles andere wie lecker….vom Pizzageschmack sehr weit entfernt … das Curry war wie von einer Großküche ( Masse macht Kasse ) der Salat …ging so und das Rollo….geschmacklich gleich null Punkte .Das essen war sehr lieblos angerichtet …und wir mehr als enttäuscht .Am Ende bekamen wir nicht mal einen Kassenbeleg und konnten auch nur mit Bargeld bezahlen.Gut das wir was dabei hatten :-)Aber das Personal ist sehr freundlich und zuvorkommend ….nur.. wir hätten dazu sehr lecker gegessen ….also wir waren das letzte mal dort und werden in Zukunft dieses Restaurant meinten und nicht weiterempfehlen.
c23ae29e-6b14-4d06-91ee-4d19cd12b723,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Absolut nicht zu empfehlen!
3edbb026-5eba-498a-a63b-4e587d44cd8c,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war guter Standard.
9527ae49-f08c-4a26-9a10-c646bce4ff17,,"('SERVICE', 'POSITIVE', 'Service')
",,"Der Service ist kompetent, freundlich und persönlich - ""Waldi"" ist eine Klasse für sich."
2bea6024-8fd8-4a41-86a8-8cd168f63ef1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Personal')
",,"Immer wieder gerne, sehr nettes und kompetentes Personal."
0a5318f4-3441-4918-a0cb-fc9cb2b689c6,,,✅,Mein Mann uns ich sind langjährige Gäste des „Früh“ am LOC.
c4dea92d-5694-45a8-92d2-adc56b2bc1b4,,"('FOOD', 'NEUTRAL', 'Hauptspeisen')
",,Hauptspeisen waren okay.
e036385f-4314-46d2-bbcc-016d1080914c,,"('FOOD', 'NEUTRAL', 'Essen')
",,Geschmacklich war das Essen okay.
91bf3e57-64ee-4ea9-81ba-ddb451c5a183,,,✅,Nach einer Einkaufstour haben wir das RESTAURANT_NAME zum Mittagessen aufgesucht.
9207919b-2d52-4ae4-ae5e-dbc2741749ef,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Gerne kommen wir wieder!
63d6eaa2-609b-41b9-bb9e-26dadcdb5cc7,,"('SERVICE', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Preis Leistungsverhältnis')
",,"Nächste mal gehe ich lieber wieder zu Curry 36, da geht es 10 mal schneller und das Preis Leistungsverhältnis stimmt."
2b49c867-fa98-41a8-92f4-edc24ebd0489,,"('FOOD', 'NEGATIVE', 'NULL')
",,Selbst am Nachbartisch hat eine Frau nur ein paar Happen von Ihrer Haxe und dem Knödel gegessen und den Rest zurückgegeben.
18c071cf-6ec1-4e5e-9609-45820296ae9f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Trotzdem schmackhaft, aber auch nicht besser als an jedem LOC Ort.Nachspeise."
54207e72-bfb0-4709-b335-1d1c4a0c81c2,,"('AMBIENCE', 'POSITIVE', 'Gaststätte')
('AMBIENCE', 'POSITIVE', 'Charme')
",,"Die Gaststätte ist sehr gemütlich und hat den Charme, den man sich bei Oma vorstellt."
bff1f733-cde8-4cef-8eec-4a01c43c94bd,,"('SERVICE', 'POSITIVE', 'Bedienung')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Nette Bedienung, schönes Ambiente."
7f6458d9-8d3a-47b5-bcd1-a1a737508597,,,,"Es ist egal, was wir abliefern, die Leute kommen sowieso....."
c29df621-41d7-4f25-add3-84146bc94abf,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Getränke wurden vergessen und wir mussten darauf hinweisen, dass diese noch fehlten, obwohl wir bereits die Vorspeisen auf dem Tisch hatten.Noch viel schlimmer ist, dass bei Nachfrage, ob es keine typisch portugiesischen Vorspeisen gäbe, sich der anfangs super freundlichen zu einem trotzigen Kellner veränderte."
44549753-a11e-4bec-8749-5074e5a58672,,"('FOOD', 'NEGATIVE', 'NULL')
",,Habe mehr von Geschmack erwartet.
161b32d4-f022-4a8f-bcc7-27f3893601bc,,,✅,"So blieb es dann beim stiellen Wasser... vielleicht sind wir ja beim nächsten Besuch, wieder im LOC, die sich beim Abend ohne Auto auch mal ein Glas Wein zum Essen gönnen können!"
78bc2631-7116-4ad0-ba4f-312ea5cd372d,Gehören hier die Klammern mit zu den Aspekt-Phrasen? ✅,"('SERVICE', 'POSITIVE', 'Bedienung')
('SERVICE', 'POSITIVE', 'Kellner')
('FOOD', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Dessert')
",,"Besonders für die liebe Bedienung , den netten Kellner und den aufmerksamen Service von (Luca) waren wir total dankbar 🤗 und das Dessert ( Cassata Siciliana) mmm unglaublich lecker 😋"
b392686a-cd25-4a6c-86dc-33f316949384,,"('FOOD', 'NEGATIVE', 'Kartoffelwürfel')
('FOOD', 'NEGATIVE', 'Bratensauce')
('FOOD', 'NEGATIVE', 'Hühnchen')
",,"Wir bekamen verbrannte Kartoffelwürfel, ersäuft in der Bratensauce (statt aussen herum) ein Hühnchen das kälter als der temperierte Teller war und 1 Spargel darauf."
024acfe0-b114-4af2-bc37-776ce04fbdd4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Seit Jahren eine gute Adresse , gerade für Ganz und Co im November Dezember Heute kam die Vorspeise zeitgleich mit dem Aperitif Der laff und uninspiriert daher kam - anschließend ließ der Service dann auf sich warten Die Gänsekeule war zu lang im Konvektomaten oder der Mikrowelle,Die Soße dick und uninspirierte mit teils uninspirierten, gegarten MaronenOb es geschmeckt habe wurde nicht gefragt , warum auch der Laden war ja voll Also fragte ich ob es denn nicht interessiere wie es denn so war, aber ja , natürlich …Die angebrachte Kritik wurde mit ich leite es so weiter beantwortet - erst auf Nachfrage oben es denn nicht abgebracht sei sich mal zu entschuldigen wurde uns beschieden na ja ok aber ich mach ja nur Service Auf dem angestrebten Niveau nicht haltbare, da ist jeder kleine Beisel in LOC besser und ehrlicherNach heute ist das Fazit nüchtern - 105 Euro für das für 2 Personen und diese Behandlung - Nicht nochmals — in LOC scheinen sich halbwegs gute Gastronomiebetriebe immer wieder gern selbstgerecht oder faul und gierig herunterzuwirtschaften manche schneller manche länger und nachhaltiger aber immer mit dem Blick auf den eigenen Geldbeutel Schade schade schade RESTAURANT_NAME - jetzt schick mit FF gebrandet - zu FF fällt mir nach dem heutigen Abend etwas anderes ein"
63ba61cc-1ffc-41fe-92ea-106446409f82,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Aber das Gefühl eines zufriedenstellenden Abends hat sich nicht eingestellt.
01d4f9df-9ff1-41c1-9b70-0a370462bc84,,,✅,Wir waren Ostern 2022 zu einem 4 Gänge Menü dort.
34f796c9-f42a-4823-9fda-2ac60a178bfd,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Inspirierend!
9aced066-d0a9-45fb-b663-0d4a6488cd60,"Kaffee ist hier kein (Food)-Aspekt, sondern als ""das Cafe"" gemeint, oder? ✅","('FOOD', 'NEGATIVE', 'Kaffee')
('SERVICE', 'NEGATIVE', 'Kellner')
",,"Wenn es mein Kaffee wäre, würde ich diesen unzufriedenen Kellner fristlos entlassen!"
857d54aa-bc90-4079-b27e-5bb5cca12bda,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,An zwei Nachbartischen die später kommen wurde das Essen wesentlich schneller gebracht.Geschmack darf men Hit sich nicht erwarten.Bei dem nächsten Besuch in LOC bin ich überzeugt ich find eine besseres Lokal
a86ec088-7e41-4e5d-80c4-d1855b5757b9,,"('FOOD', 'NEGATIVE', 'Scheibe Brot mit Ruccolasalat')
('PRICE', 'NEGATIVE', 'Scheibe Brot mit Ruccolasalat')
",,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€.
2fa4da66-7d99-46ff-9e89-585056798774,,,✅,"Ob es Weine oder andere Spirituosen gibt, erfährt man somit gar nicht wie man dann auch - logischerweise - keinen Überblick über die Preise hat."
f7167f43-1388-4ff3-b501-896a65e7720c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Komme sehr gerne wieder.
16b6163d-0c85-4425-8bb8-9b4b69f3eeb9,,,✅,Statt dessen verließen wir das Lokal.
e2a205e0-464f-46e8-8e0d-e560c2d7d0d1,,"('FOOD', 'NEGATIVE', 'Pastaportion')
('PRICE', 'NEGATIVE', 'Pastaportion')
",,"Man bezahlt viel Geld für eine kleine Pastaportion, die nicht gut schmeckt."
1fe6da6a-3142-465f-8150-d916118deb26,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Wir wurden noch in keinem Cafe oder Lokal so extrem unfreundlich behandelt!!
00b8b49e-1ae8-4b72-bc29-3e6273e32beb,,,✅,B. sächsischen Sauerbraten.
ce803341-9c0c-4065-a8e6-324016fb8fa5,,"('FOOD', 'POSITIVE', 'Speisen')
",,"Das war eine ausgezeichnete Wahl, denn so hätten wir die Speisen niemals bewusst bestellt."
ad1f71ba-bc3d-40ca-895f-9be9c6ddcd03,,"('SERVICE', 'NEGATIVE', 'NULL')
('AMBIENCE', 'NEGATIVE', 'Bahnhofs-Atmosphäre')
",,"Bahnhofs-Atmosphäre.. 19:35 kam die Vorspeise, wir mussten nach Besteck fragen… 19:45 kam die Hauptspeise, obwohl wir noch mit der Vorspeise beschäftigt waren."
f345dc82-189e-4607-8084-c41d0a264a23,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Hier kommt man sicher kein zweites Mal mehr hin.
8d6c3cb3-d090-4c12-8599-62f379cf3315,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Da ist viel Luft nach oben.
fb721b3c-3b29-41f7-8caa-62c4c49260b3,Unvollständiger Satz? ✅,"('FOOD', 'POSITIVE', 'Ente')
('FOOD', 'POSITIVE', 'Rotkohl')
",,Leckere Ente mit Rotkohl (2.
74bbd816-3538-4560-b9b8-245c60908d24,,"('FOOD', 'POSITIVE', 'Trüffel')
",,"Wir lieben Trüffel, wenn sie hochqualitativ sind."
aefa40b4-2c9c-4db8-852c-b2f594024696,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Unterirdisch.
f8c6a48d-9fc7-46ea-84e4-d899277f5aea,,"('FOOD', 'NEGATIVE', 'NULL')
",,Der Zweite kam und schmeckte sehr fade.
0f6302d4-b46b-4425-9d1a-ec2e0401f2c0,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,"Beim Bezahlen gaben wir dem Kellner dann Trinkgeld, was scheinbar nicht ausreichend war, weil er uns mit den Worten „ach heute ist nicht mehr drin?“ verabschiedete."
e606841b-390e-4b8d-a51b-2003c20e73ba,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Service')
",,"Sehr leckeres Essen, tolles Ambiente, guter Service - und Highlight Turmbesteigung mit Lotter-Führung."
033abb30-82f9-4522-b439-c1b831536158,,,✅,Im Rahmen einer Geschäftsreise und auf der Suche nach einem Abendessen Nähe Unterkunft und dank TripAdvisor Bewertung dort essen gewesen.
5e729450-6875-45e8-98bd-c9f5950f36c6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Da gibt es doch gerade in der LOC deutlich bessere Lokal um für viel Geld ein gutes Steak essen zu gehen.Schade.
42b865f9-c8c9-4c55-9d62-8535f9b563b7,,"('FOOD', 'NEUTRAL', 'NULL')
('FOOD', 'NEGATIVE', 'Portionen')
",,"Wir erhielten kleine Teller mit recht überschaubaren Portionen (keine Oliven, die ich bei jeder Art von Griechen erwarte ) Geschmacklich war alles in Ordnung."
261d6397-4fe2-42aa-840b-6857bac7e379,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'Panade')
",,"Das kleine Teil war dick, nicht platiniert, lauwarm und die Panade klebte naß am Holzteller."
4ef1e565-a080-41b5-8fce-6969ffb79f4d,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war sehr freundlich und aufmerksam.
79bab5b5-c439-4981-abab-635551a5dd10,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Servicepersonal')
('FOOD', 'POSITIVE', 'Tapas')
",,"Sehr nettes Ambiente, freundliches Servicepersonal und die Tapas waren ziemlich vielseitig und alle lecker!"
6521474d-b53f-4b80-b7c6-370bec1d740d,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Einfallsloses Standard.
56a28e1a-1d2b-43af-91ce-1de7a715ae3f,"Price-Phrase NULL? Etwas unklar in der Anleitung formuliert? Im Beispiel: ""Pizza ist hier Aspekt-Begriff für die Aspekt-Kategorie Price, da dem Begriff gegenüber ein Sentiment ausgedrückt wird, was sich auf dessen Preis bezieht.
"". Also Sentiment bzgl. Preis gegenüber einem Aspekt. Hier aber ist die Phrase das Aspekt, an welchem sich die Kategorie erkennen lässt? 📍Ausblick ist kein Aspekt","('PRICE', 'NEGATIVE', 'Preis')
('AMBIENCE', 'POSITIVE', 'Ausblick')
",,Da entschädigt auch der Ausblick nicht für diesen Preis.
340ad30b-15a5-46fb-9dfd-79975bcfd126,,"('PRICE', 'NEGATIVE', 'Preisniveaus')
('FOOD', 'NEGATIVE', 'Klassikern')
('FOOD', 'NEGATIVE', 'Hummer-Bisque')
('FOOD', 'NEGATIVE', 'Fischküche')
",,"Wer hier - auch angesichts der Konkurrenz im Umfeld - moderne Fischküche erwartet, wird ebenso enttäuscht wie diejenigen, die angesichts des Preisniveaus auch bei Klassikern (z.B. der Hummer-Bisque) Raffinesse erwarten."
bed24dd6-9dd2-4a6a-80fc-1f49b079d88f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Hier gibt es FISCH!Tatsächlich werden eine reiche Auswahl der klassischen Fischgerichte angeboten, auch wenn dies nicht ganz der Auslagen in der imposanten Fischtheke entspricht, aber Austern und Hummer sind dabei."
5a6ebe67-1780-4cba-9b2b-d05be29ca8b5,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bruno')
('AMBIENCE', 'POSITIVE', 'Lokalität')
",,Essen richtig leckerBedienung Bruno war einfach charmant Lokalität richtig gemütlichKommen auf jeden Fall wieder
f23deca6-0f35-439f-930b-ce3908e882af,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen verdient das Prädikat gut.
339f64c2-7479-48b3-9830-6f9149077742,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Besser nicht!
b419023a-928e-4dbd-a4e9-efb8b62ffe13,,"('AMBIENCE', 'NEGATIVE', 'Seil')
",,"Plätze auf dem Balkon waren nicht frei und so saßen wir, abgetrennt durch ein ziemlich hässliches Seil direkt an der LOC."
dd7433a1-45c6-4fd5-a160-1754987307cf,,"('AMBIENCE', 'POSITIVE', 'Abendsonne')
('AMBIENCE', 'POSITIVE', 'Treiben')
",,"Wenn die laue Abendsonne über die Häuser streift und man dem Treiben hier noch einen letzten Blick zu wirft, dann ist die Welt in Ordnung."
8ed90515-a949-4b58-bb7d-67d0d0f90fac,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Gerichten')
",,"Das Ambiente ist richtig toll, die Auswahl an Gerichten super."
bb78e6a5-c2a3-4ddd-9ca3-09660891c238,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Nun kann es schon mal vorkommen, dass der Tisch nicht pünktlich frei ist."
603af0f0-c94b-479a-b064-ee6f1687a659,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Bei einem Braten bzw. TK Maultaschen doch zu lange.Das Essen war geschmacklich nicht sonderlich gut - die gebratenen Spinat-Maultaschen waren sicherlich nicht selbst hergestellt.
dfb15d73-cf3c-463e-b62c-6c3cf37254cc,,"('SERVICE', 'NEGATIVE', 'Reservierung')
",,Eine Reservierung für 2 Personen war im Vorfeld (Tage vorher) nicht möglich.
a7d55a11-4a99-4e50-8abe-adaf79378774,,,✅,Wir haben uns für einen Marillenstrudel entschieden.
26b96d98-02d9-43eb-806b-2b1b957849d8,,"('SERVICE', 'POSITIVE', 'Mitarbeiter')
('FOOD', 'POSITIVE', 'Essen')
",,Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität.
4c5fff93-9aed-49a1-a795-7a3f1673cd34,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Lass es bleiben, verstehe nicht warum die so viele Bewerbungen haben.Das Personal ist freundlich, das Essen war geschmacklich katastrophal.Geht lieber ein Fischbrötchen essen."
893f8704-4ead-49ef-8893-df594355718a,,,,Achselzuckend.
2dcae85b-4081-4d78-8a2b-9fc2b83eea0a,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Essen kam nach 20 Miuten, Bedienung freundlich."
d6844048-9f07-41df-a452-733c6081dcb3,,"('FOOD', 'NEUTRAL', 'Primitivo')
",✅,"Der (offene) Primitivo war ordentlich, wenn auch kein Spitzenwein (kann man bei 8 Euro fürs Glas auch nicht verlangen)."
3b2a746f-a541-4b54-8bd0-4f68e8eab3b5,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es war wie immer ein Erlebnis!
e21281ea-1b51-484c-9bc7-412989468b3b,Könnte auch Food sein  ✅,"('SERVICE', 'NEGATIVE', 'NULL')
",,Beim zweiten Versuch fehlten dann die Trüffel.
22656b52-d50d-4ac1-9071-80cfe3494914,Entweder Positiv Service oder Food für Schnelligkeit. 📍 bleibt so,,✅,Innerhalb von 7-8 Minuten stand das Essen für 6 Personen auf dem Tisch.
977d7cc1-6a19-43f7-91c2-473bd3d9a0ca,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Essen und Ambiente waren wirklich perfekt.
545be484-9b3d-433b-9b79-f9c9e559c657,,,✅,Halt ein typisches Brauhaus in LOC.
1bd3dedf-bc4a-428e-a25c-a88d396ca15d,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
",,Sehr gutes Essen und Service.
0c32aea0-9e39-4edd-8f0c-1eb6ed0ad40b,,,,Dankend abgelehnt.
1cfed889-c6ab-4648-bc4f-395d055f19ec,,,,Nach dem Abräumen passierte nichts mehr.
c618fcee-06f9-4992-a0c6-a5ff2cb1f48a,,,,Wir waren zu fünft da.
314352ff-68a9-4a80-bc01-494586ced4ff,,"('GENERAL-IMPRESSION', 'POSITIVE', 'DAMPFE')
",,"Wer in LOC unterwegs ist, der kann die DAMPFE ohne Bedenken in seine Reiseplanung einbeziehen."
7cc63f6d-0dc0-4b7c-a885-fa2a25ca1e70,,"('FOOD', 'POSITIVE', 'Pizza')
",,Die Pizza war perfekt und gut belegt.
f909edf6-582c-43e5-b3c9-0ab252fb82c9,,"('SERVICE', 'NEGATIVE', 'Kellnerin')
",,Vom Anfang an war die Kellnerin schon sehr nicht so freundlich.
b03b4d2d-6c4e-4754-930c-cebf2e0cb932,,,,Haben dann bei anderem LOC noch hervorragend gegessen.
35701c23-98c3-4fa6-8948-197e03b2c3aa,,"('FOOD', 'POSITIVE', 'Bratkartoffeln')
('FOOD', 'NEUTRAL', 'Essen')
",,"Essen war okay, die Bratkartoffeln sogar richtig gut."
75b54ea9-b48e-44c8-ac81-491f6c621720,,"('AMBIENCE', 'POSITIVE', 'Lokation')
('AMBIENCE', 'POSITIVE', 'Platz')
",,"Die sehr große Lokation ist gut für Gruppen geeignet, so dass wir im hinteren Bereich einen ruhigeren Platz fanden."
a99fa009-70ae-4965-bc0b-84a19d1b56f9,,"('SERVICE', 'POSITIVE', 'NULL')
",,Wir fühlten uns durch seine liebe Art sehr wohl.
69b28bd0-2ad1-4ab9-bdf0-9395b1eeea38,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Sehr schlechter Einfall!
6ee3a1d4-5b4e-4771-a7c9-5259b1185336,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"LOC Pfeffersteak ist mit 160 g argentinischem Filetsteak für 36€ und Pommes, kleiner Salat und Sauce für mich überteuert.Argentinisches Filetsteak gibt's im Großhandel für 30€ für das Kilo."
18cdd853-c2b6-4ad6-824c-a82d2e414a67,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das es sehr laut ist ist schade aber nicht das Hauptproblem, dass inductee Service!Der ist wirklich schlecht.Ich habe das Lokal auf Grund der teils guten Bewertungen ausgewählt."
4f6a9d1c-9216-4180-9a9b-1f1b56331631,,"('AMBIENCE', 'POSITIVE', 'Mittagstisch')
",,Ein angenehmer Mittagstisch.
fbd61930-afa5-41c7-9af8-8108c12dcb1c,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Jeder Besuch ist wie ein kleiner Urlaub bei einer tollen Atmosphäre.
323c53fe-cb78-4669-9d94-f69bd3eeb4cd,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Früher immer gerne.Reklamationen verpuffen ( ""ooch, das tut mir aber leid"") darum wird es wohl lange dauern ehe sich was ändern, falls jemals wieder."
4401e0ef-3022-4486-a613-94b0abf1dc1a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Begründung:""Es gibt ein Kollegen der das macht"".Als ich mich dann bei dem Geschäftsführer über diese ganzen Patzer beschwerte war die Erklärung schon absurd."
d7daf686-aafe-49e7-8411-d59743032874,,"('FOOD', 'NEGATIVE', 'Milwurst')
",,"Die Milwurst ging so, aber zu wenig Macis und Zitrone."
ae801ce9-98c1-465d-a30f-f13e526d4ae5,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Das kann ich sehr empfehlen.
30b95d5e-a65a-4641-8f89-dd1c7d5b6d14,,"('SERVICE', 'POSITIVE', 'Yassin')
",,Unser Kellner Yassin ist sehr freundlich und führt einen stets gut gelaunt durch den Abend.
