"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","two_or_more_sentences","updated_at"
318,100.0,29486767,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:13:35.604202Z","fixed","2dfb8c18-48a5-4e57-b528-8ec46f14fe04","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":42,""text"":""Preise"",""start"":36,""labels"":[""PRICE-NEGATIVE""]}]","",9.727,"Llama70B",2,"Das Essen ist sehr schlecht und die Preise sind überhöht.","","2024-01-19T07:13:35.604218Z"
319,100.0,29486904,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:16:22.723136Z","fixed","fd7d3d0a-ff24-4022-9a04-3227d6460cf6","","",166.261,"Llama70B",2,"Wenn man sich nach dem Essen nicht mehr auf den Weg machen möchte, dann ist das schon mal ein gutes Zeichen.","","2024-01-19T07:16:22.723154Z"
320,100.0,29486909,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:16:33.846570Z","fixed","a8dd5264-b409-4e21-8f45-e257e6b6583a","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",10.377,"Llama70B",2,"Die Preise sind aber auch nicht unbedingt günstig.","","2024-01-19T07:16:33.846594Z"
321,100.0,29486911,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:16:42.952305Z","fixed","fee45d64-240f-47a6-aad6-a4f12cb436ab","[{""end"":47,""text"":""Küche"",""start"":42,""labels"":[""FOOD-NEGATIVE""]},{""end"":17,""text"":""Platz"",""start"":12,""labels"":[""AMBIENCE-POSITIVE""]}]","",8.197,"Llama70B",2,"Ein schöner Platz, aber leider keine gute Küche.","","2024-01-19T07:16:42.952327Z"
322,100.0,29486915,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:16:52.319484Z","fixed","ddb48857-9b3b-44ec-86d9-67c1dcd9daf8","[{""end"":23,""text"":""Service"",""start"":16,""labels"":[""SERVICE-NEGATIVE""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-POSITIVE""]}]","",8.052,"Llama70B",2,"Sehr schlechter Service, aber sehr gutes Essen.","","2024-01-19T07:16:52.319502Z"
323,100.0,29486921,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:17:15.026810Z","fixed","3996c25a-0a61-4607-9375-e71546e42d77","[{""end"":39,""text"":""RESTAURANT_NAME"",""start"":24,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":103,""text"":""Atmosphäre"",""start"":93,""labels"":[""AMBIENCE-POSITIVE""]}]","",21.805,"Llama70B",2,"Wir kommen gerne in die RESTAURANT_NAME, da wir dort immer wieder eine angenehme, entspannte Atmosphäre vorfinden.","","2024-01-19T07:17:15.026828Z"
324,100.0,29486923,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:17:22.812793Z","fixed","0f0ce29d-107e-4e0e-9eca-d7323ccefa98","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",6.947,"Llama70B",2,"Die Preise sind auch sehr fair.","","2024-01-19T07:17:22.812814Z"
325,100.0,29453355,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:39:59.613553Z","fixed","590e8adb-79e2-4db4-931f-cb077e4cffad","[{""end"":68,""text"":""Service"",""start"":61,""labels"":[""SERVICE-POSITIVE""]}]","",7.573,"Llama70B",2,"Besonders gut gefiel uns der sehr freundliche und kompetente Service.","","2024-01-18T13:39:59.613576Z"
326,100.0,29486926,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:17:27.545148Z","fixed","3c3f78aa-ac02-4095-95b1-eec20e0039ec","","[{""end"":16,""text"":""kommen gerne"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",3.953,"Llama70B",2,"Wir kommen gerne wieder!","","2024-01-19T07:17:27.545168Z"
327,100.0,29486931,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:17:33.132551Z","fixed","1883b56f-d82b-4f1e-80a0-eaf38498c9fa","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.791,"Llama70B",2,"Das Personal war freundlich und hilfsbereit.","","2024-01-19T07:17:33.132573Z"
328,100.0,29486939,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:17:51.700901Z","fixed","15c46c2c-a07f-49f1-a0ee-cb47758f5d5e","[{""end"":45,""text"":""RESTAURANT_NAME"",""start"":30,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",17.743,"Llama70B",2,"Wir kommen seit Jahren in die RESTAURANT_NAME: immer wieder gut.","","2024-01-19T07:17:51.700923Z"
329,100.0,29486947,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:18:09.557688Z","fixed","a385e52c-4a8e-4d00-ac84-7d1163cc4142","[{""end"":13,""text"":""Preis"",""start"":8,""labels"":[""PRICE-NEUTRAL""]}]","",16.987,"Llama70B",2,"Mit dem Preis ist es auch ok.","","2024-01-19T07:18:09.557705Z"
330,100.0,29486960,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:18:33.771712Z","fixed","f43b3346-e4ed-4b01-85cd-aedda0a6a00a","[{""end"":21,""text"":""Atmosphäre"",""start"":11,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":73,""text"":""Kellner"",""start"":66,""labels"":[""SERVICE-NEGATIVE""]}]","",23.361,"Llama70B",2,"Bei dieser Atmosphäre ist es nicht weiter verwunderlich, dass die Kellner auch so unfreundlich und schlecht gelaunt sind.","","2024-01-19T07:18:33.771729Z"
331,100.0,29486968,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:18:44.250303Z","fixed","525073f5-e85f-43ce-bdcd-40bb44f8de76","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":59,""text"":""Preise"",""start"":53,""labels"":[""PRICE-NEUTRAL""]}]","",9.593,"Llama70B",2,"Die Bedienung war sehr langsam und unfreundlich, die Preise sind allerdings ok.","","2024-01-19T07:18:44.250323Z"
332,100.0,29486990,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:19:34.870390Z","fixed","5efabe8a-497b-4c1c-bf07-427bfb037864","","",49.734,"Llama70B",2,"Nur zu empfehlen, wenn man sich ein Denkmal der DDR anschauen möchte.","","2024-01-19T07:19:34.870405Z"
333,100.0,29487002,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:19:52.814487Z","fixed","ee2ae378-f9cb-4efe-97f7-ae0fdfd0f2f1","","[{""end"":44,""text"":""ein okayer Abend, aber nichts"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",17.099,"Llama70B",2,"Alles in allem ein okayer Abend, aber nichts Besonderes.","","2024-01-19T07:19:52.814505Z"
334,100.0,29453361,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:40:07.832557Z","fixed","7b7918e8-d78d-404f-b847-0d4d55642d3c","","[{""end"":37,""text"":""nicht schlecht, aber"",""start"":17,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",6.154,"Llama70B",2,"Das Erlebnis war nicht schlecht, aber auch nicht besonders gut.","","2024-01-18T13:40:07.832576Z"
335,100.0,29487024,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:20:19.166313Z","fixed","ef46f33d-8c0b-47a2-8f3e-4ba2be6ecf78","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":32,""text"":""Preise"",""start"":26,""labels"":[""PRICE-POSITIVE""]}]","",25.531,"Llama70B",2,"Das Essen war lecker, die Preise sind für die Qualität aber sehr gut.","","2024-01-19T07:20:19.166328Z"
336,100.0,29487033,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:20:27.516162Z","fixed","be2f65a2-77ff-465b-b1b3-42fdcac925a0","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",7.407,"Llama70B",2,"Die Bedienung ist sehr langsam.","","2024-01-19T07:20:27.516180Z"
337,100.0,29487037,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:20:33.524687Z","fixed","fb9f7b86-db51-4dba-a082-85d0bec7ff73","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",5.171,"Llama70B",2,"Die Preise sind aber auch sehr hoch.","","2024-01-19T07:20:33.524702Z"
338,100.0,29487116,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:22:14.107860Z","fixed","488d0963-200e-4ac9-975a-61221aed5398","[{""end"":48,""text"":""Personal"",""start"":40,""labels"":[""SERVICE-POSITIVE""]},{""end"":20,""text"":""Location"",""start"":12,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",68.715,"Llama70B",2,"Sehr schöne Location, sehr freundliches Personal.","","2024-01-19T07:22:14.107879Z"
339,100.0,29487149,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:23:02.560920Z","fixed","0b992e90-8ab1-42e4-b70a-4dacd3ef5f42","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",39.852,"Llama70B",2,"Die Bedienung ist leider nicht so gut, wie man es gewohnt ist.","","2024-01-19T07:23:02.560937Z"
340,100.0,29487155,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:23:09.749294Z","fixed","549ce603-848d-46e2-9232-a22d04b326cb","[{""end"":43,""text"":""RESTAURANT_NAME"",""start"":28,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",6.386,"Llama70B",2,"Zum ersten Mal waren wir im RESTAURANT_NAME und waren sehr zufrieden.","","2024-01-19T07:23:09.749311Z"
341,100.0,29487160,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:23:18.935011Z","fixed","2216ca99-1adf-42de-89e6-dd77df87c0e0","[{""end"":53,""text"":""Essens"",""start"":47,""labels"":[""FOOD-NEGATIVE""]}]","",8.37,"Llama70B",2,"Wir waren sehr enttäuscht von der Qualität des Essens.","","2024-01-19T07:23:18.935032Z"
342,100.0,29487185,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:03.515868Z","fixed","09a21058-2eb1-4f37-9f17-41743d33cb42","[{""end"":88,""text"":""Bedienung"",""start"":79,""labels"":[""SERVICE-NEGATIVE""]}]","",43.735,"Llama70B",2,"Wir hatten unsere Bestellung bereits im Voraus per Email übermittelt, aber die Bedienung war zu beschäftigt um sich darum zu kümmern.","","2024-01-19T07:24:03.515887Z"
343,100.0,29487197,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:26.173543Z","fixed","c7a91114-ba69-4779-a0d8-11e713044e5c","[{""end"":48,""text"":""Gericht"",""start"":41,""labels"":[""FOOD-CONFLICT""]}]","[{""end"":30,""text"":""ein guter Abend"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",21.839,"Llama70B",2,"Alles in allem ein guter Abend mit einem Gericht, das nicht so wie erwartet war, aber dennoch gut schmeckte und Preisen die sich sehen lassen.","","2024-01-19T07:24:26.173563Z"
344,100.0,29487202,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:35.403863Z","fixed","e1d5f6d7-5819-4621-bcb4-56e96eba3f89","[{""end"":69,""text"":""Preis-Leistungsverhältnis"",""start"":44,""labels"":[""PRICE-POSITIVE""]}]","",8.361,"Llama70B",2,"Wenn man es sich leisten kann, dann ist das Preis-Leistungsverhältnis wirklich gut.","","2024-01-19T07:24:35.403881Z"
345,100.0,29487205,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:41.282057Z","fixed","f2d68d08-d84d-4bb2-8735-8360defed207","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",5.078,"Llama70B",2,"Das Essen war eher mittelmäßig.","","2024-01-19T07:24:41.282076Z"
346,100.0,29487211,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:52.355371Z","fixed","ac299956-50a1-498d-b579-02627379f75e","[{""end"":15,""text"":""Preisschock"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",10.186,"Llama70B",2,"Ein Preisschock erwartet den Gast.","","2024-01-19T07:24:52.355396Z"
347,100.0,29487216,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:24:58.093209Z","fixed","83924a15-d8c4-4e66-84ae-77a345e3f99f","","[{""end"":38,""text"":""eine sehr enttäuschende"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",4.931,"Llama70B",2,"Alles in allem eine sehr enttäuschende Erfahrung.","","2024-01-19T07:24:58.093230Z"
348,100.0,29487222,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:11.147769Z","fixed","21c9d310-909b-466c-b1d7-20a60c811a9e","[{""end"":13,""text"":""Ambiente"",""start"":5,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":27,""text"":""food"",""start"":23,""labels"":[""FOOD-POSITIVE""]}]","",12.225,"Llama70B",2,"Nice Ambiente and nice food.","","2024-01-19T07:25:11.147787Z"
349,100.0,29487224,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:16.585758Z","fixed","82d4beec-ab76-45c3-93cf-f4fe86f9ae68","[{""end"":15,""text"":""Preisniveau"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",4.608,"Llama70B",2,"Das Preisniveau ist in Ordnung.","","2024-01-19T07:25:16.585772Z"
350,100.0,29487227,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:21.691032Z","fixed","12c57bf3-6ad6-4f2e-8f50-5e4014d6af60","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.306,"Llama70B",2,"Das Essen ist sehr gut.","","2024-01-19T07:25:21.691050Z"
351,100.0,29487242,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:41.023166Z","fixed","49c195c1-7fed-4d8d-b5f5-f5b0b885bf2a","","[{""end"":37,""text"":""ersten Mal"",""start"":27,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",18.406,"Llama70B",2,"Wir waren mit Freunden zum ersten Mal hier und kommen wieder!","","2024-01-19T07:25:41.023182Z"
352,100.0,29487248,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:49.244732Z","fixed","5142d94b-d3e7-420f-8bdd-66818c029019","[{""end"":46,""text"":""RESTAURANT_NAME"",""start"":31,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",7.381,"Llama70B",2,"Wir kommen gerne wieder in die RESTAURANT_NAME.","","2024-01-19T07:25:49.244746Z"
353,100.0,29487254,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:25:54.545024Z","fixed","9b7a216b-5193-4c8f-8be5-6bcadca195a3","[{""end"":29,""text"":""Ambiente"",""start"":21,""labels"":[""AMBIENCE-POSITIVE""]}]","",4.458,"Llama70B",2,"Ein sehr gemütliches Ambiente.","","2024-01-19T07:25:54.545039Z"
354,100.0,29487262,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:26:09.132931Z","fixed","45d47241-9de2-403d-95a2-01d8f0cc3113","","[{""end"":17,""text"":""kommen wieder"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",13.658,"Llama70B",2,"Wir kommen wieder!","","2024-01-19T07:26:09.132952Z"
355,100.0,29487268,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:26:15.610297Z","fixed","71a2bfda-e5d5-4f27-ae39-32192be4c7ee","[{""end"":13,""text"":""Preise"",""start"":7,""labels"":[""PRICE-NEGATIVE""]}]","",5.574,"Llama70B",2,"Einige Preise sind auf den ersten Blick etwas hoch.","","2024-01-19T07:26:15.610314Z"
356,100.0,29487273,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:26:26.445865Z","fixed","bdbaae75-df99-4e01-80ec-aac2e2f10547","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":64,""text"":""Preis\/Leistungsverhältnis"",""start"":39,""labels"":[""PRICE-POSITIVE""]}]","",10.005,"Llama70B",2,"Das Essen ist sehr lecker und auch das Preis/Leistungsverhältnis stimmt.","","2024-01-19T07:26:26.445884Z"
357,100.0,29487281,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:26:38.118422Z","fixed","a5778d7e-d3c6-408d-9794-07aadd5b5be3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":54,""text"":""Preis"",""start"":49,""labels"":[""PRICE-POSITIVE""]}]","",10.779,"Llama70B",2,"Das Essen war lecker, aber es war auch ein guter Preis dafür.","","2024-01-19T07:26:38.118442Z"
358,100.0,29487300,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:27:05.190876Z","fixed","1b895571-cd18-4f5c-9ba8-e99ec33341d4","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":44,""text"":""Service"",""start"":37,""labels"":[""SERVICE-NEGATIVE""]}]","",26.128,"Llama70B",2,"Das Essen war eher durchwachsen, der Service auch nicht wirklich super.","","2024-01-19T07:27:05.190891Z"
359,100.0,29487307,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:27:14.779428Z","fixed","2668e8d0-0f5b-418b-8682-c2986a974949","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",8.637,"Llama70B",2,"Das Preis-Leistungsverhältnis ist schlecht.","","2024-01-19T07:27:14.779449Z"
360,100.0,29487321,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:27:35.614111Z","fixed","80e607b8-103f-439a-bb57-6c3163b05b99","[{""end"":6,""text"":""Preise"",""start"":0,""labels"":[""PRICE-POSITIVE""]},{""end"":30,""text"":""Essen"",""start"":25,""labels"":[""FOOD-NEGATIVE""]},{""end"":60,""text"":""Ambiente"",""start"":52,""labels"":[""AMBIENCE-NEGATIVE""]}]","",19.922,"Llama70B",3,"Preise waren vernünftig, Essen war nicht so gut und Ambiente ein bisschen laut.","","2024-01-19T07:27:35.614129Z"
361,100.0,29487337,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:27:50.310418Z","fixed","8f013ae7-0081-4ad9-bad7-292c69bc96fb","[{""end"":17,""text"":""Service"",""start"":10,""labels"":[""SERVICE-POSITIVE""]},{""end"":37,""text"":""Bedienung"",""start"":28,""labels"":[""SERVICE-POSITIVE""]}]","",13.73,"Llama70B",3,"Ein super Service, schnelle Bedienung und sehr freundlich.","","2024-01-19T07:27:50.310435Z"
362,100.0,29487366,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:28:25.512154Z","fixed","44ac7c32-83f5-4f5a-89e2-0c6ca10a44f0","[{""end"":33,""text"":""Käsestarter"",""start"":22,""labels"":[""FOOD-NEUTRAL""]}]","",34.363,"Llama70B",3,"Wir hatten zuerst ein Käsestarter, der war eher mäßig.","","2024-01-19T07:28:25.512172Z"
363,100.0,29487379,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:28:44.188491Z","fixed","726defa7-5955-44a5-8683-7edcd71ba0cf","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",17.553,"Llama70B",3,"Zum Preis war alles sehr gut.","","2024-01-19T07:28:44.188508Z"
364,100.0,29487393,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:28:56.913439Z","fixed","9bb03822-b8e3-4cba-a0e8-507d5b48710c","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",11.906,"Llama70B",3,"Das Personal war sehr freundlich.","","2024-01-19T07:28:56.913474Z"
365,100.0,29487414,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:29:34.198262Z","fixed","0a32753b-d510-4b5a-8af7-a6ac4db6892a","[{""end"":17,""text"":""Bedienung"",""start"":8,""labels"":[""SERVICE-POSITIVE""]},{""end"":67,""text"":""Essen"",""start"":62,""labels"":[""PRICE-NEGATIVE""]},{""end"":84,""text"":""Getränke"",""start"":76,""labels"":[""PRICE-NEGATIVE""]}]","",36.32,"Llama70B",3,"Nur die Bedienung war sehr freundlich, der Preis aber für das Essen und die Getränke viel zu hoch.","","2024-01-19T07:29:34.198284Z"
366,100.0,29487424,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:29:51.428253Z","fixed","57498844-d539-4366-bcc2-eac4e3138b3f","[{""end"":7,""text"":""Kellner"",""start"":0,""labels"":[""SERVICE-NEGATIVE""]}]","",16.4,"Llama70B",3,"Kellner war nicht sehr freundlich und wirkt überfordert.","","2024-01-19T07:29:51.428273Z"
367,100.0,29487439,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:30:28.296741Z","fixed","6b3f0b98-583c-4356-aa3a-4401a5ad59e1","[{""end"":9,""text"":""Bedienung"",""start"":0,""labels"":[""SERVICE-POSITIVE""]},{""end"":71,""text"":""Atmosphäre"",""start"":61,""labels"":[""AMBIENCE-NEGATIVE""]}]","",35.838,"Llama70B",3,"Bedienung war sehr schnell und freundlich, aber es fehlte an Atmosphäre.","","2024-01-19T07:30:28.296762Z"
368,100.0,29487447,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:30:39.495703Z","fixed","e940f85e-79c9-4800-9c47-a8b21d3b3b0f","[{""end"":37,""text"":""Tortellini mit Gnocchi"",""start"":15,""labels"":[""FOOD-POSITIVE""]}]","",10.366,"Llama70B",3,"Wir hatten die Tortellini mit Gnocchi und das war wirklich lecker, ich bin sehr zufrieden damit.","","2024-01-19T07:30:39.495718Z"
369,100.0,29487450,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:30:44.773137Z","fixed","315a3feb-063c-443f-a52e-12af762ab4ce","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",4.394,"Llama70B",3,"Das Ambiente ist gut.","","2024-01-19T07:30:44.773159Z"
370,100.0,29487485,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:31:47.128774Z","fixed","10f8a593-166b-44b5-9e26-2e6d06116f76","[{""end"":62,""text"":""Lokal"",""start"":57,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",61.488,"Llama70B",3,"Mit gemischten Gefühlen verabschieden wir uns von diesem Lokal.","","2024-01-19T07:31:47.128792Z"
371,100.0,29487495,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:32:02.150463Z","fixed","e1821fcb-3663-4324-a910-b8cb0b05e09c","[{""end"":14,""text"":""Preis\/Leistung"",""start"":0,""labels"":[""PRICE-POSITIVE""]}]","",14.233,"Llama70B",3,"Preis/Leistung stimmt.","","2024-01-19T07:32:02.150478Z"
372,100.0,29487668,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:09.478975Z","fixed","8206a272-1dc7-4878-a2fd-643ce06510a0","[{""end"":43,""text"":""Fischsalat"",""start"":33,""labels"":[""FOOD-POSITIVE""]}]","",306.391,"Llama70B",3,"Ein besonderes Highlight ist der Fischsalat, den wir nicht mehr auslassen können.","","2024-01-19T07:37:09.478992Z"
373,100.0,29487673,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:18.255004Z","fixed","b7ba3135-332e-4d1d-969d-50700f3b1568","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":47,""text"":""Ambiente"",""start"":39,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.995,"Llama70B",3,"Die Musik war ein wenig laut, aber das Ambiente war schön.","","2024-01-19T07:37:18.255028Z"
374,100.0,29487685,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:32.001822Z","fixed","8d1dc574-e1b3-41ff-873f-c0ce9b2ab77d","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",12.884,"Llama70B",3,"Das Essen war nicht mein Geschmack.","","2024-01-19T07:37:32.001839Z"
375,100.0,29487688,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:39.421948Z","fixed","69275894-131a-4a08-bd39-20bb150daa08","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",6.475,"Llama70B",3,"Das Personal ist sehr freundlich und zuvorkommend.","","2024-01-19T07:37:39.421964Z"
376,100.0,29487697,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:48.013475Z","fixed","8fef8792-b32d-4394-8e9c-eaec3b35eb18","[{""end"":38,""text"":""Restaurant"",""start"":28,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",7.802,"Llama70B",3,"Wir waren zum ersten Mal im Restaurant und werden nicht wieder kommen.","","2024-01-19T07:37:48.013495Z"
377,100.0,29487705,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:37:54.436868Z","fixed","5ef174e9-d7d5-44ec-809a-1becb5353d38","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",5.522,"Llama70B",3,"Das Essen war okay, aber nichts Besonderes.","","2024-01-19T07:37:54.436887Z"
378,100.0,29487716,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:38:09.120516Z","fixed","fdd78c3c-8a08-4835-81da-94f8426d4b95","[{""end"":48,""text"":""Tafelspitz"",""start"":38,""labels"":[""FOOD-NEGATIVE""]},{""end"":15,""text"":""Kalbsnieren"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",13.843,"Llama70B",3,"Die Kalbsnieren waren schön, aber das Tafelspitz war zu fettig.","","2024-01-19T07:38:09.120532Z"
379,100.0,29487733,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:38:37.292026Z","fixed","10d2a2e2-cb5e-4333-be59-9354c51c1e4d","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":33,""text"":""Service"",""start"":26,""labels"":[""SERVICE-POSITIVE""]},{""end"":63,""text"":""Preis"",""start"":58,""labels"":[""PRICE-POSITIVE""]}]","",27.325,"Llama70B",3,"Das Essen war lecker, der Service sehr freundlich und der Preis gerecht.","","2024-01-19T07:38:37.292040Z"
380,100.0,29487746,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-19T07:39:01.806130Z","fixed","eae80929-0643-4e80-89c2-7fa48d76f978","[{""end"":41,""text"":""RESTAURANT_NAME"",""start"":26,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",23.309,"Llama70B",3,"Wir waren schon öfter im ""RESTAURANT_NAME"", aber dieses Mal hatten wir ein schlechtes Erlebnis.","","2024-01-19T07:39:01.806148Z"
