"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
116,100.0,30079615,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:00:57.225751Z","fixed","cf3fecc4-b30d-4b4f-9c54-0d82bdf40c01","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":35,""text"":""Preise"",""start"":29,""labels"":[""PRICE-NEGATIVE""]}]","",11.279,"GPT-3",5,"Das Essen war okay, aber die Preise waren auch nicht besonders günstig.","2024-02-01T09:00:57.225770Z"
117,100.0,30082513,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:47:06.681970Z","fixed","9e6e9438-64d0-4c5b-920d-c5acff0dced2","[{""end"":9,""text"":""Steak"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",7.507,"GPT-3",5,"Das Steak war zäh und trocken.","2024-02-01T09:47:06.681992Z"
118,100.0,30082580,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:48:03.866536Z","fixed","29b56607-b4a6-4015-aeb2-c02dc5da4c64","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":31,""text"":""Teig"",""start"":27,""labels"":[""FOOD-NEGATIVE""]}]","",56.326,"GPT-3",5,"Die Pizza war kalt und der Teig war nicht durchgebacken.","2024-02-01T09:48:03.866552Z"
119,100.0,30079622,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:01:02.623744Z","fixed","a2cca02d-2131-48c7-962b-a462188df66f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",4.576,"GPT-3",5,"Das Essen war in Ordnung, aber nichts Besonderes.","2024-02-01T09:01:02.623763Z"
0,100.0,30077442,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:35:55.345547Z","fixed","b6b87e54-b334-44aa-9106-5642e226b4ae","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.099,"Llama70B",5,"Das Essen war auch lecker.","2024-02-01T08:35:55.345564Z"
1,100.0,30076658,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:26:42.114514Z","fixed","a2a0f770-171e-4f58-8b5b-7cf1ccc83523","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.698,"Llama70B",5,"Die Preise sind angemessen.","2024-02-01T08:26:42.114534Z"
2,100.0,30079628,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:01:07.009199Z","fixed","dd98af7c-1829-4dda-adb4-0d94d57628b4","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",3.592,"Llama70B",5,"Das Essen war ok.","2024-02-01T09:01:07.009216Z"
3,100.0,30082598,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:48:14.149479Z","fixed","f8bbacc6-5a7f-4dff-ab2a-41ce4adcadaa","[{""end"":25,""text"":""Ambiente"",""start"":17,""labels"":[""AMBIENCE-POSITIVE""]}]","",9.412,"Llama70B",5,"Immerhin ist das Ambiente sehr schön.","2024-02-01T09:48:14.149507Z"
4,100.0,30082629,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:48:51.990333Z","fixed","0eee788f-8c1e-4602-bb6b-c614eeb1a362","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",36.763,"Llama70B",5,"Die Atmosphäre ist eher schlicht.","2024-02-01T09:48:51.990355Z"
5,100.0,30082685,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:49:45.269356Z","fixed","2733a336-a337-46ef-9078-9c371b65bd63","[{""end"":42,""text"":""Atmosphäre"",""start"":32,""labels"":[""AMBIENCE-NEGATIVE""]}]","",25.729,"Llama70B",5,"Wir waren mit 2 Kindern da, die Atmosphäre war sehr laut und unruhig.","2024-02-01T09:49:45.269385Z"
6,100.0,30082698,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:49:55.458707Z","fixed","cf1b737d-991b-4718-a0a3-40310dcc1e9f","","",9.253,"Llama70B",5,"Wir waren aber gerade zu spät dran und mussten warten.","2024-02-01T09:49:55.458727Z"
7,100.0,30082717,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:50:07.834073Z","fixed","45541847-c027-490a-85fc-2b1adcf96194","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",11.552,"Llama70B",5,"Die Bedienung war auch sehr freundlich und hilfsbereit.","2024-02-01T09:50:07.834090Z"
8,100.0,30082736,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:50:28.941644Z","fixed","acb1c752-225e-4b2f-a7fc-3ee303eba4d2","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":56,""text"":""Bedienung"",""start"":47,""labels"":[""SERVICE-NEGATIVE""]}]","",20.264,"Llama70B",5,"Die Atmosphäre im Lokal ist etwas kühl und die Bedienung nicht sehr aufmerksam.","2024-02-01T09:50:28.941665Z"
9,100.0,30079637,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:01:12.616196Z","fixed","c8ef9981-11db-416e-93ba-da139daa8b7c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.805,"Llama70B",5,"Das Essen ist einfach schrecklich.","2024-02-01T09:01:12.616215Z"
10,100.0,30079649,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:01:19.611914Z","fixed","b06c078b-c683-4779-94ba-fdaa6131586f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",6.189,"Llama70B",5,"Das Essen war nicht so gut, wie ich es erwartet hatte.","2024-02-01T09:01:19.611933Z"
11,100.0,30082745,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:50:37.199625Z","fixed","3e010f34-a696-4da1-bae1-b30304e47a76","","",7.434,"Llama70B",5,"Nicht so wie hier.","2024-02-01T09:50:37.199645Z"
12,100.0,30082840,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:51:52.650750Z","fixed","fe346e6d-56ff-4dc0-a189-0bebd6e5e3ac","[{""end"":25,""text"":""Restaurant"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",74.579,"Llama70B",5,"Leider ist das Restaurant nicht mehr so wie es war.","2024-02-01T09:51:52.650769Z"
13,100.0,30082846,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:51:59.183779Z","fixed","37942c93-4a2f-43a3-b4dc-8ff6f4b7162d","[{""end"":19,""text"":""Atmosphäre"",""start"":9,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.734,"Llama70B",5,"Auch die Atmosphäre ist sehr gemütlich.","2024-02-01T09:51:59.183808Z"
14,100.0,30082865,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:52:10.967233Z","fixed","52ae8dba-ca1f-4e02-8452-8eea744a0c62","[{""end"":21,""text"":""Service"",""start"":14,""labels"":[""SERVICE-NEGATIVE""]}]","",10.897,"Llama70B",5,"Ich finde den Service nicht so gut.","2024-02-01T09:52:10.967255Z"
15,100.0,30082878,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-02-01T09:52:23.588638Z","fixed","bf33467d-f2d0-40d5-a952-e40650da4139","","",11.81,"Llama70B",5,"Ein Gemüse mit etwas Fett und Soße hätte auch gut getan.","2024-02-01T09:52:23.588656Z"
16,100.0,30082894,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:52:39.011716Z","fixed","ea3f09f0-82d7-4fc5-a119-9cc879d89bd3","[{""end"":92,""text"":""Atmosphäre"",""start"":82,""labels"":[""AMBIENCE-POSITIVE""]}]","",14.602,"Llama70B",5,"Das Restaurant hat eine außergewöhnlich schöne und zur richtigen Zeit auch ruhige Atmosphäre","2024-02-01T09:52:39.011732Z"
17,100.0,30079741,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:02:35.704095Z","fixed","b072c5bf-9d5c-4631-b80a-02af1d4227d9","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",75.223,"Llama70B",5,"Die Preise sind angemessen, aber nicht günstig.","2024-02-01T09:02:35.704114Z"
18,100.0,30082911,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:52:50.204844Z","fixed","3f44a6ea-80c6-4df2-8aee-9662f1089de1","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",10.38,"Llama70B",5,"Die Atmosphäre war angenehm.","2024-02-01T09:52:50.204865Z"
19,100.0,30079778,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-02-01T09:02:59.000934Z","fixed","c013ec7d-56b9-4609-b88e-9fddb66ee06e","","",22.37,"Llama70B",5,"Zurück zum Essen: Hätt ich das Essen mit dem Preis vergleichen müssen, hätte ich auch nur 1 Stern gegeben.","2024-02-01T09:02:59.000955Z"
20,100.0,30082923,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:02.336085Z","fixed","ce00e60e-a9dd-479a-98d3-e0b24976e65e","[{""end"":13,""text"":""Preis"",""start"":8,""labels"":[""PRICE-NEGATIVE""]}]","",11.222,"Llama70B",5,"Nur der Preis war für uns etwas zu hoch.","2024-02-01T09:53:02.336117Z"
21,100.0,30082942,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:17.134758Z","fixed","e5198e76-8c3d-4b71-80fb-f30d9159f73e","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":30,""text"":""Lasagne"",""start"":23,""labels"":[""FOOD-NEGATIVE""]},{""end"":44,""text"":""Fisch"",""start"":39,""labels"":[""FOOD-NEGATIVE""]}]","",13.472,"Llama70B",5,"Die Pizza war gut, die Lasagne und der Fisch waren leider nicht so gut.","2024-02-01T09:53:17.134778Z"
22,100.0,30079811,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:03:27.733931Z","fixed","49b4c679-b1ee-4c5a-8bad-aaaf96015f1b","[{""end"":6,""text"":""Preise"",""start"":0,""labels"":[""PRICE-NEUTRAL""]},{""end"":28,""text"":""Service"",""start"":21,""labels"":[""SERVICE-NEGATIVE""]},{""end"":38,""text"":""Essen"",""start"":33,""labels"":[""FOOD-NEGATIVE""]},{""end"":50,""text"":""Atmosphäre"",""start"":40,""labels"":[""AMBIENCE-NEGATIVE""]}]","",27.864,"Llama70B",5,"Preise sind ok, aber Service und Essen (Atmosphäre) sind noch zu verbessern.","2024-02-01T09:03:27.733951Z"
23,100.0,30082954,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:24.247026Z","fixed","1b82fe09-fed3-4f8f-98a2-ae60479ce896","","[{""end"":42,""text"":""Kindern und haben uns"",""start"":21,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",6.239,"Llama70B",5,"Wir waren dort mit 2 Kindern und haben uns sehr wohl gefühlt.","2024-02-01T09:53:24.247048Z"
24,100.0,30079819,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:03:35.580558Z","fixed","5a4ea85b-b2fc-478d-b472-49e744a4ed4f","[{""end"":13,""text"":""Essen"",""start"":8,""labels"":[""FOOD-NEGATIVE""]}]","",6.963,"Llama70B",5,"Mit dem Essen war ich nicht so zufrieden.","2024-02-01T09:03:35.580577Z"
25,100.0,30077455,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:36:03.211356Z","fixed","ece5b5f6-b5ce-4d04-a0d2-bbf65110c535","[{""end"":11,""text"":""Küche"",""start"":6,""labels"":[""FOOD-POSITIVE""]},{""end"":33,""text"":""Pizza"",""start"":28,""labels"":[""FOOD-POSITIVE""]}]","",7.063,"Llama70B",5,"Kalte Küche sehr lecker und Pizza auch.","2024-02-01T08:36:03.211372Z"
26,100.0,30079857,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:04:16.213612Z","fixed","b84a7a65-288f-42d5-8914-38d67e44e4a7","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",118.054,"Llama70B",5,"Das Essen war gut, aber nichts Besonderes.","2024-02-01T09:05:42.582668Z"
27,100.0,30082969,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:32.863379Z","fixed","cc08fdf9-da94-4cac-9993-e6f772468a12","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.684,"Llama70B",5,"Die Atmosphäre ist leider nicht so wie ich es erwartet hatte.","2024-02-01T09:53:32.863400Z"
28,100.0,30077473,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:36:11.792018Z","fixed","632940db-816b-45a5-99a3-d6e252bec329","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":38,""text"":""Bedienung"",""start"":29,""labels"":[""SERVICE-POSITIVE""]}]","",7.137,"Llama70B",5,"Das Essen war lecker und die Bedienung sehr freundlich.","2024-02-01T08:36:11.792039Z"
29,100.0,30082986,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:46.449954Z","fixed","4ef54d65-76c3-4246-97a1-b5bcd446de34","","",12.769,"Llama70B",5,"Einige Küchengegenstände waren nicht sauber.","2024-02-01T09:53:46.449973Z"
30,100.0,30079982,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:05:59.063290Z","fixed","12227901-42e6-4bc9-85c4-551e8c8e99c9","[{""end"":28,""text"":""Steak"",""start"":23,""labels"":[""FOOD-POSITIVE""]}]","",10.457,"Llama70B",5,"Wer wirklich ein gutes Steak essen möchte, sollte sich lieber woanders umsehen.","2024-02-01T09:05:59.063311Z"
31,100.0,30082997,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:53:55.389497Z","fixed","9db8963b-49a2-40f8-85db-7b2579c7a936","[{""end"":33,""text"":""Musik"",""start"":28,""labels"":[""AMBIENCE-POSITIVE""]}]","[{""end"":17,""text"":""schöner Abend"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",7.593,"Llama70B",5,"Ein schöner Abend mit guter Musik.","2024-02-01T09:53:55.389521Z"
32,100.0,30083013,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:54:08.251383Z","fixed","8eb63ead-f681-4aad-88aa-485706994b0c","","[{""end"":51,""text"":""sehr"",""start"":47,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",12.037,"Llama70B",5,"Wir waren mit 4 Leuten dort und haben uns alle sehr enttäuscht gefühlt.","2024-02-01T09:54:08.251411Z"
33,100.0,30083028,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:54:19.788079Z","fixed","41b8c209-e094-44c6-b722-f7bbe9624bfa","[{""end"":35,""text"":""Lärm"",""start"":31,""labels"":[""AMBIENCE-NEGATIVE""]}]","",10.714,"Llama70B",5,"Es war einfach zu laut und der Lärm stört.","2024-02-01T09:54:19.788099Z"
34,100.0,30077488,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:36:20.597561Z","fixed","26bb3ca9-e6fb-423c-a9ee-19c302f30053","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":43,""text"":""Essen"",""start"":38,""labels"":[""FOOD-POSITIVE""]}]","",7.941,"Llama70B",5,"Das Restaurant ist sehr schön und das Essen war lecker.","2024-02-01T08:36:20.597590Z"
35,100.0,30083076,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:55:00.762274Z","fixed","bc32d0a0-c824-4891-86c7-b05b965daf88","[{""end"":19,""text"":""Beleuchtung"",""start"":8,""labels"":[""AMBIENCE-NEGATIVE""]}]","",40.121,"Llama70B",5,"Nur die Beleuchtung war etwas zu hell.","2024-02-01T09:55:00.762295Z"
36,100.0,30090872,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:55:27.984831Z","fixed","afcad8f3-ba84-47fe-bfc1-9b59596e05c0","","[{""end"":39,""text"":""gehen, ist es"",""start"":26,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]},{""end"":59,""text"":""gemütlich"",""start"":50,""labels"":[""AMBIENCE-POSITIVE-no-phrase""]}]",26.366,"Llama70B",5,"Immer wenn wir dort essen gehen, ist es schön und gemütlich.","2024-02-01T09:55:27.984853Z"
37,100.0,30090892,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:55:50.576582Z","fixed","de322c24-8119-4118-a8e7-7090beb72e60","[{""end"":9,""text"":""Haxen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":37,""text"":""Fleisch"",""start"":30,""labels"":[""FOOD-POSITIVE""]}]","",21.345,"Llama70B",5,"Die Haxen waren knusprig, das Fleisch zart.","2024-02-01T09:55:50.576607Z"
38,100.0,30090922,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:56:17.783886Z","fixed","989b9911-9c71-4c16-9c75-f439c6022c47","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",26.353,"Llama70B",5,"Die Atmosphäre war eher laut und unruhig.","2024-02-01T09:56:17.783907Z"
39,100.0,30077501,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:36:30.459159Z","fixed","2fb46633-22ea-461d-a793-8cbd7e26b245","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-POSITIVE""]}]","",8.961,"Llama70B",5,"Das Personal ist sehr freundlich und das Essen lecker.","2024-02-01T08:36:30.459175Z"
40,100.0,30090936,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:56:36.030397Z","fixed","3e23bb81-d038-4697-adf9-e197d0fe7d02","[{""end"":76,""text"":""Restaurant"",""start"":66,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":139,""text"":""Atmosphäre"",""start"":129,""labels"":[""AMBIENCE-POSITIVE""]}]","[{""end"":47,""text"":""haben uns sehr"",""start"":33,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",17.371,"Llama70B",5,"Wir waren am 24.12.2015 dort und haben uns sehr wohl gefühlt, das Restaurant ist sehr gemütlich eingerichtet und hat eine schöne Atmosphäre.","2024-02-01T09:56:36.030418Z"
41,100.0,30091081,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:59:01.066782Z","fixed","7401a708-72dd-4a36-a1c8-a18f357943a7","[{""end"":24,""text"":""Boden"",""start"":19,""labels"":[""AMBIENCE-NEGATIVE""]}]","",144.189,"Llama70B",5,"Nur leider war der Boden etwas schlüpfrig.","2024-02-01T09:59:01.066803Z"
42,100.0,30091092,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:59:15.232355Z","fixed","d074c1b1-315c-4712-b183-fbe89bfcbc36","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]},{""end"":39,""text"":""Haxe"",""start"":35,""labels"":[""FOOD-NEGATIVE""]}]","",13.281,"Llama70B",5,"Der Preis war in Ordnung, aber die Haxe war nicht gut.","2024-02-01T09:59:15.232374Z"
43,100.0,30077153,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:32:47.750268Z","fixed","37b35c9d-fea4-4a7a-8f70-234740780431","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":34,""text"":""Preise"",""start"":28,""labels"":[""PRICE-POSITIVE""]}]","",8.409,"Llama70B",5,"Das Essen war sehr gut, die Preise waren angemessen.","2024-02-01T08:32:47.750298Z"
44,100.0,30091117,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:59:34.714661Z","fixed","367add2c-6e6a-4071-9764-91b13d1f9554","[{""end"":20,""text"":""Essen"",""start"":15,""labels"":[""FOOD-NEGATIVE""]}]","",18.643,"Llama70B",5,"Leider war das Essen nicht so gut wie erwartet.","2024-02-01T09:59:34.714680Z"
45,100.0,30091143,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:59:55.184020Z","fixed","d792df28-4b9a-4cf6-948c-8e2a01b66cbc","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",19.573,"Llama70B",5,"Der Service war langsam, wir mussten mehrmals nachfragen.","2024-02-01T09:59:55.184039Z"
46,100.0,30091188,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:00:31.888726Z","fixed","f2d3a48a-c4d1-4e9c-bc0b-9ab28a0d8b4f","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",35.162,"Llama70B",5,"Das Ambiente ist eher schlicht, aber das passt auch zu der Küche.","2024-02-01T10:00:31.888748Z"
47,100.0,30091224,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:01:00.043246Z","fixed","775ccd9e-22d2-4681-8bc4-3ab74ebd9b77","[{""end"":37,""text"":""Kalbsgulasch"",""start"":25,""labels"":[""PRICE-NEGATIVE""]},{""end"":15,""text"":""Gerichte"",""start"":7,""labels"":[""PRICE-NEGATIVE""]}]","",27.232,"Llama70B",5,"Einige Gerichte, wie das Kalbsgulasch, sind auch etwas zu teuer.","2024-02-01T10:01:00.043268Z"
48,100.0,30091237,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:01:27.234737Z","fixed","cbfc15eb-89b6-4ebb-863c-0eaa46efed8c","[{""end"":68,""text"":""Restaurant"",""start"":58,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",26.365,"Llama70B",5,"Das ist nicht das schlechteste, aber auch nicht das beste Restaurant in der Stadt.","2024-02-01T10:01:27.234759Z"
49,100.0,30091291,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:02:26.135052Z","fixed","088b043a-ed15-4baa-b3ca-70ae9b82160e","","[{""end"":65,""text"":""und wurden sehr freundlich"",""start"":39,""labels"":[""SERVICE-POSITIVE-no-phrase""]}]",57.634,"Llama70B",5,"Wir waren in einer kleinen Gruppe dort und wurden sehr freundlich und schnell bedient.","2024-02-01T10:02:26.135072Z"
50,100.0,30091306,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:02:40.682105Z","fixed","1e6535d2-d35b-451f-adca-7633b6bab0b1","[{""end"":20,""text"":""Restaurant"",""start"":10,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":48,""text"":""Bedienungen"",""start"":37,""labels"":[""SERVICE-POSITIVE""]},{""end"":96,""text"":""Preis\/Leistungsverhältnis"",""start"":71,""labels"":[""PRICE-POSITIVE""]}]","",13.683,"Llama70B",5,"Ein gutes Restaurant mit sehr netten Bedienungen und einem sehr fairen Preis/Leistungsverhältnis.","2024-02-01T10:02:40.682124Z"
51,100.0,30091326,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:03:01.517595Z","fixed","690adefc-fbe1-43a6-be41-12b6b113abac","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",19.957,"Llama70B",5,"Die Atmosphäre war sehr laut und nicht gemütlich.","2024-02-01T10:03:01.517622Z"
52,100.0,30091336,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:03:09.674045Z","fixed","6d43b453-7090-4fde-a128-7d135d50ed0d","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",7.364,"Llama70B",5,"Die Bedienung war sehr freundlich und zuvorkommend.","2024-02-01T10:03:09.674065Z"
53,100.0,30091350,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:03:21.810444Z","fixed","e97ac568-0c8c-43eb-aa81-2470f6c3e587","[{""end"":12,""text"":""Hähnchen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":55,""text"":""Fleisch vom Kotelett"",""start"":35,""labels"":[""FOOD-POSITIVE""]}]","",11.285,"Llama70B",5,"Die Hähnchen war sehr zart und das Fleisch vom Kotelett schmackhaft.","2024-02-01T10:03:21.810468Z"
54,100.0,30091397,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:04:12.589139Z","fixed","89bcd9ab-8761-4dcc-9a2c-dd2e755b3f3f","[{""end"":22,""text"":""Service"",""start"":15,""labels"":[""SERVICE-NEGATIVE""]}]","",49.913,"Llama70B",5,"Leider hat der Service sehr zu wünschen übriggelassen.","2024-02-01T10:04:12.589158Z"
55,100.0,30091429,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:04:45.069555Z","fixed","b341b1bc-904d-417a-b43c-f5ce07555552","[{""end"":35,""text"":""Speisen"",""start"":28,""labels"":[""FOOD-NEGATIVE""]}]","",31.566,"Llama70B",5,"Leider ist die Qualität der Speisen nicht sehr gut.","2024-02-01T10:04:45.069573Z"
56,100.0,30091470,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:05:36.917110Z","fixed","762e77e5-8f3c-4ade-ad73-e04c8015e41d","[{""end"":42,""text"":""Preis"",""start"":37,""labels"":[""PRICE-POSITIVE""]}]","",51.035,"Llama70B",5,"Wir hatten das Gefühl, dass sich der Preis für die Leistung sehr gut ein.","2024-02-01T10:05:36.917129Z"
57,100.0,30091482,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:05:45.628896Z","fixed","41abc2a0-8e70-402d-b42a-9ffc0d0ccba3","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",7.914,"Llama70B",5,"Der Service ist sehr gut.","2024-02-01T10:05:45.628913Z"
58,100.0,30091490,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:05:55.771786Z","fixed","9fd117bc-96f7-44ce-bc29-ac67d77863cc","[{""end"":15,""text"":""Gästezimmer"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",9.047,"Llama70B",5,"Die Gästezimmer sind sauber und gut ausgestattet.","2024-02-01T10:05:55.771805Z"
59,100.0,30091498,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:06:05.051406Z","fixed","e0ac3653-4ff7-46ea-8819-72eebddc744d","[{""end"":99,""text"":""Kommunikation"",""start"":86,""labels"":[""AMBIENCE-NEGATIVE""]}]","",8.481,"Llama70B",5,"Einige der Mitarbeiter sprechen auch Englisch, aber wir hatten den Eindruck, dass die Kommunikation etwas holprig abläuft.","2024-02-01T10:06:05.051425Z"
